"","population","county","state","median_age","household_income","per_capita_income","poverty_count","poverty_rate","unemployment_rate"
"2805",28180,"San Jacinto","Texas",44.9,41614,23312,4238,15.0390347764372,2.48048261178141
"2806",67008,"San Patricio","Texas",35.5,56556,26054,10516,15.6936485195798,2.29226361031519
"2807",5991,"San Saba","Texas",42.4,45083,24961,742,12.3852445334669,0.834585211150058
"2808",2983,"Schleicher","Texas",36.2,53229,26560,467,15.6553804894402,5.46429768689239
"2809",17096,"Scurry","Texas",36.4,54326,24552,2173,12.7105755732335,1.69045390734675
"2810",3296,"Shackelford","Texas",43,46935,24852,436,13.2281553398058,2.54854368932039
"2811",25349,"Shelby","Texas",38,42522,21950,5685,22.4269201940905,3.16383289281628
"2812",3059,"Sherman","Texas",40.1,51926,30467,448,14.6453089244851,0.45766590389016
"2813",227449,"Smith","Texas",36.6,56810,28483,34116,14.9994064603494,2.55529811078527
"2814",8860,"Somervell","Texas",41,60632,29449,2017,22.765237020316,1.78329571106095
"2815",64078,"Starr","Texas",28.8,30387,14179,22015,34.356565435875,5.89125752988545
"2816",9364,"Stephens","Texas",39.4,46232,25015,1835,19.596326356258,2.78727039726613
"2817",1231,"Sterling","Texas",40.8,59868,28757,29,2.35580828594638,0.974817221770918
"2818",1476,"Stonewall","Texas",47.1,51250,25638,169,11.449864498645,1.15176151761518
"2819",3824,"Sutton","Texas",38.6,54306,26904,531,13.8859832635983,3.68723849372385
"2820",7432,"Swisher","Texas",35.9,39771,19697,1706,22.9547900968784,2.30086114101184
"2821",2049770,"Tarrant","Texas",34.4,67700,33292,241703,11.7917132166048,2.44168857969431
"2822",136870,"Taylor","Texas",32.5,53143,27162,19764,14.4399795426317,1.61247899466647
"2823",896,"Terrell","Texas",55.2,43208,25687,84,9.375,0.334821428571429
"2824",12528,"Terry","Texas",34.6,44627,20627,2208,17.6245210727969,3.93518518518519
"2825",1436,"Throckmorton","Texas",52.3,40000,30463,241,16.7827298050139,2.36768802228412
"2826",32640,"Titus","Texas",34.1,50196,21730,5700,17.4632352941176,2.35600490196078
"2827",117986,"Tom Green","Texas",34.1,53903,29505,15164,12.8523723153594,1.89514010136796
"2828",1226805,"Travis","Texas",34.2,75887,43658,143785,11.7202815443367,2.22675975399513
"2829",14620,"Trinity","Texas",48.6,41357,25026,2244,15.3488372093023,2.71545827633379
"2830",21518,"Tyler","Texas",42.4,44497,20249,3114,14.4716051677665,4.83316293335812
"2831",41018,"Upshur","Texas",41.4,52162,25285,6471,15.7760007801453,2.36725340094593
"2832",3659,"Upton","Texas",39.6,52171,25447,505,13.8015851325499,2.13172998086909
"2833",26920,"Uvalde","Texas",33.7,41679,20329,4737,17.5965824665676,2.32540861812779
"2834",48969,"Val Verde","Texas",31.8,46147,21370,9536,19.4735444873287,2.02577140639997
"2835",55103,"Van Zandt","Texas",42.8,54654,27900,7377,13.3876558445094,2.1051485400069
"2836",92109,"Victoria","Texas",35.9,56834,29199,13620,14.7868286486663,2.76085941656081
"2837",72321,"Walker","Texas",35.3,43742,18544,12325,17.0420762987237,1.24998271594696
"2838",51832,"Waller","Texas",28.9,59642,25401,7827,15.100709986109,2.48495138138602
"2839",11658,"Ward","Texas",33.9,62986,25931,1446,12.403499742666,2.69342940470063
"2840",35163,"Washington","Texas",41.5,54971,32625,3959,11.2589938287404,2.63629383158434
"2841",273526,"Webb","Texas",28.8,46475,18466,74264,27.1506182227649,2.05428368783955
"2842",41577,"Wharton","Texas",37.3,48310,25298,7212,17.3461288693268,2.37150347547923
"2843",5338,"Wheeler","Texas",39.6,49315,27093,965,18.0779318096665,2.24803297115024
"2844",131596,"Wichita","Texas",34.5,48650,24872,19693,14.9647405696222,2.17635794401046
"2845",12833,"Wilbarger","Texas",39.4,45302,23696,2390,18.6238603600094,2.85202213044495
"2846",21588,"Willacy","Texas",33,35521,14888,5468,25.3288864183806,5.6698165647582
"2847",547604,"Williamson","Texas",36.3,87337,37242,34818,6.35824427871235,2.55933119553546
"2848",49173,"Wilson","Texas",40.2,76692,32312,4652,9.46047627763203,2.43426270514307
"2849",7867,"Winkler","Texas",33.1,60366,24467,1167,14.8341171984238,1.63976102707512
"2850",66290,"Wise","Texas",38.3,64536,29418,6983,10.534017197164,2.07271081611103
"2851",44366,"Wood","Texas",47.9,53394,29005,6257,14.1031420457107,2.16381914078348
"2852",8631,"Yoakum","Texas",30.3,70005,24582,726,8.41153979840111,1.92329973351871
"2853",18036,"Young","Texas",41.1,50635,27423,2183,12.1035706365048,1.48591705477933
"2854",14304,"Zapata","Texas",29.5,33952,20169,4888,34.17225950783,4.25055928411633
"2855",12039,"Zavala","Texas",32.9,34459,13835,4011,33.3167206578619,3.38898579616247
"2856",6517,"Beaver","Utah",33,55221,23382,584,8.96117845634494,1.50375939849624
"2857",53946,"Box Elder","Utah",32.6,62233,24797,4220,7.82263745226708,1.89819449078708
"2858",124165,"Cache","Utah",25.2,59038,23713,18616,14.9929529255426,1.29907783997101
"2859",20308,"Carbon","Utah",37.5,51158,23862,3347,16.4811896789443,3.21055741579673
"2860",613,"Daggett","Utah",42.5,75417,29574,18,2.93637846655791,0.489396411092985
"2861",345767,"Davis","Utah",31.1,83310,31205,18571,5.37095789939468,1.33991965687877
"2862",20148,"Duchesne","Utah",31.5,63224,24573,2696,13.3809807425055,2.82410164780623
"2863",10117,"Emery","Utah",36.2,55554,23705,1169,11.5548087377681,1.56172778491648
"2864",4998,"Garfield","Utah",41.9,54565,25247,791,15.8263305322129,1.46058423369348
"2865",9640,"Grand","Utah",40.2,51557,27431,860,8.92116182572614,2.96680497925311
"2866",51213,"Iron","Utah",29.1,51807,22909,8622,16.8355690937848,2.0385449007088
"2867",11301,"Juab","Utah",30.1,61463,22830,1405,12.4325280948589,1.39810636226883
"2868",7484,"Kane","Utah",41.9,47044,26070,911,12.1726349545697,1.52324959914484
"2869",12854,"Millard","Utah",35.4,62242,25225,1597,12.4241481250972,1.09693480628598
"2870",11664,"Morgan","Utah",32.2,91341,31732,322,2.76063100137174,1.00308641975309
"2871",1866,"Piute","Utah",44.5,42813,19012,314,16.8274383708467,1.98285101822079
"2872",2389,"Rich","Utah",34.3,57902,23464,296,12.3901213897028,0.586019254918376
"2873",1133646,"Salt Lake","Utah",32.8,74865,33238,102809,9.06888040887543,1.90862050410798
"2874",15302,"San Juan","Utah",32.2,45394,18987,3716,24.2844072670239,3.58776630505816
"2875",29850,"Sanpete","Utah",32.6,53838,20056,4048,13.5611390284757,2.6465661641541
"2876",21280,"Sevier","Utah",35.4,54799,23514,3118,14.6522556390977,2.37781954887218
"2877",41103,"Summit","Utah",39.5,102958,56575,2289,5.5689365739727,0.95126876383719
"2878",67397,"Tooele","Utah",31.4,74562,25949,4150,6.15754410433699,2.33096428624419
"2879",36084,"Uintah","Utah",30.6,65264,25759,4479,12.4127036913868,3.65813102760226
"2880",605490,"Utah","Utah",24.8,74665,26215,62829,10.3765545260863,1.74833605839898
"2881",31708,"Wasatch","Utah",34,85166,35641,1865,5.88179639207771,0.864135234010344
"2882",165811,"Washington","Utah",37.1,59839,29010,19289,11.6331244609827,1.51135931874242
"2883",2689,"Wayne","Utah",40.4,44245,22038,255,9.48307921160283,0.96690219412421
"2884",251498,"Weber","Utah",32.7,67244,27828,25351,10.080000636188,1.8485236463113
"2885",36882,"Addison","Vermont",43.5,68825,34741,2435,6.60213654357139,2.23957486036549
"2886",35746,"Bennington","Vermont",46.7,56183,33789,3742,10.4683041459184,1.83796788451855
"2887",30234,"Caledonia","Vermont",44.7,50563,29769,3670,12.1386518489118,1.78937619898128
"2888",162646,"Chittenden","Vermont",36.5,73647,39062,18473,11.3577954576196,2.04001328037579
"2889",6200,"Essex","Vermont",50.9,44349,25376,828,13.3548387096774,1.82258064516129
"2890",49116,"Franklin","Vermont",40.4,65485,31195,4207,8.56543692483101,1.99731248473003
"2891",7022,"Grand Isle","Vermont",48.2,71587,39770,524,7.46226146397038,2.3070350327542
"2892",25318,"Lamoille","Vermont",40.8,64003,36747,3359,13.2672406983174,2.08152302709535
"2893",28908,"Orange","Vermont",46.6,60925,31697,2749,9.50947834509478,2.08592777085928
"2894",26901,"Orleans","Vermont",45.8,49168,27023,3412,12.6835433627003,2.05568566224304
"2895",58892,"Rutland","Vermont",46.5,56139,31391,5710,9.69571418868437,1.64538477212525
"2896",58350,"Washington","Vermont",43.7,62791,35236,5916,10.1388174807198,1.74464438731791
"2897",42823,"Windham","Vermont",47.6,51985,32535,5626,13.1377997804918,2.23478037503211
"2898",55275,"Windsor","Vermont",48,60987,36252,5001,9.04748982360923,1.98643147896879
"2899",32673,"Accomack","Virginia",45.9,46073,26018,6141,18.7953355982003,1.70477152388823
"2900",107405,"Albemarle","Virginia",39.1,79880,44799,9142,8.51170802104185,1.292304827522
"2901",157613,"Alexandria city","Virginia",36.8,100939,62679,16108,10.21996916498,1.93194723785475
"2902",15157,"Alleghany","Virginia",48.1,47673,27338,2925,19.298014118889,1.79455037276506
"2903",12953,"Amelia","Virginia",45.1,57946,31688,1375,10.6153014745619,1.73704933220103
"2904",31775,"Amherst","Virginia",44.8,52888,26712,4327,13.6176239181747,2.80094413847364
"2905",15707,"Appomattox","Virginia",42.6,58696,28586,2062,13.1279047558413,1.54708091933533
"2906",233464,"Arlington","Virginia",34.7,120071,71841,15625,6.69268067025323,1.75744440256314
"2907",75079,"Augusta","Virginia",45.1,62711,30272,6128,8.16206928701767,1.70087507825091
"2908",4307,"Bath","Virginia",47.8,49738,27527,460,10.680287903413,3.97028093800789
"2909",78376,"Bedford","Virginia",46.3,64199,33678,6917,8.82540573644993,1.76967439011942
"2910",6388,"Bland","Virginia",46.4,48531,22522,564,8.82905447714465,2.05072010018785
"2911",33343,"Botetourt","Virginia",47.2,71110,35893,2126,6.37615091623429,1.58054164292355
"2912",16912,"Bristol city","Virginia",42.2,37500,23015,3753,22.1913434247871,2.65491958372753
"2913",16520,"Brunswick","Virginia",43.3,44434,21732,2883,17.4515738498789,3.86198547215496
"2914",21788,"Buchanan","Virginia",46.8,31956,19496,5905,27.1020745364421,2.28566183220121
"2915",17059,"Buckingham","Virginia",43.5,49025,20605,2340,13.7170994782813,2.96031420364617
"2916",6484,"Buena Vista city","Virginia",35.5,32455,21419,1519,23.4268969771746,1.01789019123998
"2917",55225,"Campbell","Virginia",43,49664,27739,5983,10.8338614757809,1.83974649162517
"2918",30381,"Caroline","Virginia",40.1,65103,31568,2466,8.11691517724894,1.77084361936737
"2919",29801,"Carroll","Virginia",47.6,44835,25449,4315,14.479379886581,1.22814670648636
"2920",7014,"Charles City","Virginia",50.8,57198,35304,919,13.1023666951811,1.46849158825207
"2921",12040,"Charlotte","Virginia",46.2,40573,22018,2798,23.2392026578073,2.66611295681063
"2922",47096,"Charlottesville city","Virginia",31.6,59471,38328,10645,22.602768812638,2.31017496178019
"2923",239982,"Chesapeake city","Virginia",36.9,78640,35536,20024,8.3439591302681,2.26433649190356
"2924",343551,"Chesterfield","Virginia",38.9,82599,37658,23060,6.7122494185725,2.64473105885298
"2925",14423,"Clarke","Virginia",47,80026,41332,1080,7.48803993621299,2.30187894335436
"2926",17428,"Colonial Heights city","Virginia",40.6,54550,28364,2083,11.9520312141382,3.93045673628644
"2927",5598,"Covington city","Virginia",42.4,40655,25309,722,12.8974633797785,1.46480886030725
"2928",5110,"Craig","Virginia",46.3,55708,30103,451,8.82583170254403,0.919765166340509
"2929",51101,"Culpeper","Virginia",39.2,77935,32028,3843,7.52040077493591,2.60660261051643
"2930",9824,"Cumberland","Virginia",45.6,47469,25138,1738,17.6913680781759,2.42263843648208
"2931",41070,"Danville city","Virginia",40.9,37203,22826,8813,21.4584855125396,3.74239103968834
"2932",14756,"Dickenson","Virginia",44.7,29932,24978,3665,24.8373542965573,1.51124966115478
"2933",28485,"Dinwiddie","Virginia",43.2,60346,28922,3371,11.83429875373,3.27540810953133
"2934",5442,"Emporia city","Virginia",35.4,27063,18494,1408,25.8728408673282,10.6210951855935
"2935",10998,"Essex","Virginia",46.3,51954,26847,1835,16.6848517912348,3.41880341880342
"2936",1145862,"Fairfax","Virginia",38,124831,56231,69450,6.06093927541013,2.17286200257972
"2937",23531,"Fairfax city","Virginia",38.2,116979,50029,2113,8.9796438740385,2.32884280311079
"2938",14128,"Falls Church city","Virginia",38.7,127610,72325,445,3.14977349943375,2.23669309173273
"2939",69728,"Fauquier","Virginia",41.3,100783,45408,4030,5.77960073428178,1.69229004130335
"2940",15704,"Floyd","Virginia",47.2,51521,26882,1613,10.2712684666327,1.0952623535405
"2941",26594,"Fluvanna","Virginia",43.4,76873,39633,1370,5.15153794088892,1.17319696172069
"2942",56187,"Franklin","Virginia",47.2,56254,30487,7869,14.0050189545624,2.19979710609216
"2943",8147,"Franklin city","Virginia",39.4,40417,24025,1178,14.4593101755247,6.68957898612986
"2944",86415,"Frederick","Virginia",40.7,78002,35123,5229,6.05103280680437,1.66753457154429
"2945",28622,"Fredericksburg city","Virginia",30.4,65641,35731,4052,14.1569422122843,2.74963314932569
"2946",6517,"Galax city","Virginia",45,33575,23025,1490,22.8632806506061,3.19165260088998
"2947",16772,"Giles","Virginia",44.7,54520,27137,1683,10.0345814452659,2.31337944192702
"2948",37222,"Gloucester","Virginia",44.9,70537,33692,3251,8.73408199451937,1.54209875879856
"2949",22865,"Goochland","Virginia",48.3,93994,51720,1133,4.95517165974196,1.78438661710037
"2950",15742,"Grayson","Virginia",48.1,36544,21663,3076,19.5400838521154,2.39486723415068
"2951",19519,"Greene","Virginia",39.6,67398,32508,1231,6.30667554690302,2.63845483887494
"2952",11525,"Greensville","Virginia",40.7,50300,19550,1259,10.9240780911063,1.7353579175705
"2953",34552,"Halifax","Virginia",46.5,42669,23909,4690,13.5737439222042,1.39499884232461
"2954",135041,"Hampton city","Virginia",36.2,56287,30135,19751,14.6259284217386,2.96206337334587
"2955",105537,"Hanover","Virginia",42.7,89390,41200,5487,5.19912447767134,1.45730881112785
"2956",53273,"Harrisonburg city","Virginia",25.4,46679,23202,13025,24.4495335348113,2.47780301466033
"2957",327535,"Henrico","Virginia",38.8,70307,39516,29673,9.05948982551483,2.46080571541973
"2958",51308,"Henry","Virginia",47.6,37952,22372,9149,17.8315272472129,3.27629219614875
"2959",2204,"Highland","Virginia",60.9,48587,31485,220,9.98185117967332,1.5426497277677
"2960",22456,"Hopewell city","Virginia",36.2,39030,21927,5253,23.3924118275739,3.14392589953687
"2961",36627,"Isle of Wight","Virginia",44.3,73991,37126,3818,10.424004149944,3.30630409260928
"2962",74916,"James City","Virginia",46.5,87678,44495,5366,7.16268887821026,2.04495701852742
"2963",7042,"King and Queen","Virginia",46.7,63982,31174,874,12.411246804885,1.43425163305879
"2964",26229,"King George","Virginia",37.4,94274,38739,1329,5.06691067139426,1.57459300773952
"2965",16688,"King William","Virginia",40.3,66987,30704,1400,8.38926174496644,2.09132310642378
"2966",10724,"Lancaster","Virginia",57.3,53711,40062,1035,9.65124953375606,1.69712793733681
"2967",23948,"Lee","Virginia",44.9,32888,19720,5694,23.7765157841991,3.26958409888091
"2968",7241,"Lexington city","Virginia",22.3,42632,19047,1191,16.4480044192791,0.925286562629471
"2969",395134,"Loudoun","Virginia",36.2,142299,55744,13342,3.37657604761929,1.82140742127987
"2970",36040,"Louisa","Virginia",44.8,60975,34041,4209,11.6786903440622,2.63318534961154
"2971",12282,"Lunenburg","Virginia",45.3,44303,19848,1856,15.11154535092,1.79123921185475
"2972",80569,"Lynchburg city","Virginia",28.3,46409,23863,13676,16.9742705010612,2.80008439970708
"2973",13170,"Madison","Virginia",45.6,57895,30777,852,6.46924829157175,2.5208807896735
"2974",41174,"Manassas city","Virginia",34.2,81493,33082,3270,7.94190508573372,2.7808811385826
"2975",16986,"Manassas Park city","Virginia",34.7,88046,34326,1073,6.31696691392912,2.58448133757212
"2976",12852,"Martinsville city","Virginia",40.9,34371,22836,2962,23.0469965764083,2.5599128540305
"2977",8788,"Mathews","Virginia",54.5,64237,35731,990,11.2653618570778,1.88893946290396
"2978",30728,"Mecklenburg","Virginia",48.4,43207,25056,5627,18.3122884665452,1.59789117417339
"2979",10675,"Middlesex","Virginia",53.9,57438,31502,1036,9.70491803278689,2.39812646370023
"2980",98140,"Montgomery","Virginia",29,57977,30054,20897,21.2930507438353,2.01650703077237
"2981",14831,"Nelson","Virginia",51.4,64313,35489,1909,12.8716876812083,1.68565841817814
"2982",21686,"New Kent","Virginia",43.3,87904,38080,1457,6.71862030803283,1.83067416766578
"2983",179673,"Newport News city","Virginia",33.5,53215,28294,26138,14.5475391405498,2.9731790530575
"2984",244601,"Norfolk city","Virginia",30.7,51590,29830,41016,16.768533243936,3.54904517970082
"2985",11885,"Northampton","Virginia",49,47227,28518,2079,17.4926377787127,1.71644930584771
"2986",12190,"Northumberland","Virginia",58.9,62632,36261,1776,14.5693191140279,1.90319934372436
"2987",3970,"Norton city","Virginia",37.5,29000,21741,1102,27.7581863979849,4.81108312342569
"2988",15433,"Nottoway","Virginia",40.6,45535,24571,2519,16.3221667854597,1.58750728957429
"2989",36010,"Orange","Virginia",42,71548,32292,2873,7.97833935018051,2.8742016106637
"2990",23788,"Page","Virginia",45.4,51792,25170,3553,14.9361022364217,3.17386917773667
"2991",17748,"Patrick","Virginia",49.9,43073,24292,2467,13.9001577642551,2.27631282398017
"2992",31362,"Petersburg city","Virginia",38.1,38679,23611,7406,23.6145653976149,5.53854983738282
"2993",61256,"Pittsylvania","Virginia",47.2,47690,26032,9656,15.7633537939141,2.74258848112838
"2994",12090,"Poquoson city","Virginia",42.4,97118,40258,679,5.616211745244,0.959470636889992
"2995",95097,"Portsmouth city","Virginia",35.3,52175,26312,15312,16.1014543045522,3.66362766438479
"2996",28815,"Powhatan","Virginia",45.1,89090,37424,1405,4.87593267395454,1.1174735380878
"2997",22905,"Prince Edward","Virginia",31.5,47202,21017,3248,14.1803099759878,2.65880812049771
"2998",38114,"Prince George","Virginia",37,71912,29420,2765,7.25455213307446,2.19866715642546
"2999",461423,"Prince William","Virginia",35.2,107132,40932,30294,6.5653424298312,2.46324955626399
"3000",34182,"Pulaski","Virginia",47,53866,28125,4862,14.2238605113803,2.8114212158446
"3001",17691,"Radford city","Virginia",23.4,36297,21797,5349,30.2357130744446,2.21016335990051
"3002",7378,"Rappahannock","Virginia",50.1,74284,41792,642,8.70154513418271,2.16860937923557
"3003",8884,"Richmond","Virginia",47.3,49517,22853,1254,14.1152633948672,0.810445745159838
"3004",226622,"Richmond city","Virginia",34,47250,33549,50200,22.1514239570739,3.60203334186443
"3005",93823,"Roanoke","Virginia",43.8,68948,36469,6335,6.75207571704166,1.6072817965744
"3006",99229,"Roanoke city","Virginia",38.5,44230,27006,20240,20.3972628969354,3.20773161071864
"3007",22570,"Rockbridge","Virginia",49,54600,31539,3167,14.0319007532122,2.26406734603456
"3008",80284,"Rockingham","Virginia",41.5,61864,31275,6895,8.58826167106771,1.57067410692043
"3009",27141,"Russell","Virginia",45.7,39758,21605,5677,20.9166943001363,2.35437161489997
"3010",25317,"Salem city","Virginia",41.2,57165,31924,2058,8.1289252281076,2.20800252794565
"3011",21902,"Scott","Virginia",47.3,39820,22898,3254,14.8570906766505,2.02264633366816
